district,sector,latitude,longitude,soil_type,crop_type,planting_year,planting_season,field_size_ha,elevation_m,soil_ph,soil_organic_matter,soil_nitrogen,soil_phosphorus,soil_potassium,avg_temperature,min_temperature,max_temperature,rainfall_mm,rainfall_days,humidity_pct,fertilizer_used,fertilizer_quantity_kg_ha,pesticide_used,irrigation_used,previous_year_yield,yield_tonnes_per_ha
Burera,Kivuye,-1.4672,29.8775,Clay,Coffee,2021,C,3.280021109067664,2226.3167656636883,6.337255881555583,2.0188576507690956,0.1984793340445921,12.491146512840874,129.36417340640327,19.887099663721745,14.998328608038154,27.195152239186584,1530.5503324776562,158,68.33180467534756,1,245.29610540968528,1,1,8.469486112025209,2.4857090891974942
Rutsiro,Rusebeya,-1.9567,29.4567,Clay loam,Cassava,2021,A,1.0958472407173454,2277.613344049254,6.34314641573165,3.596190463488883,0.4187959913647129,27.83813923861703,144.31851722969998,20.13846543775304,14.448329143131113,23.193374778450384,1906.0833480769024,189,69.43631876518728,0,0.0,1,0,2.5426618575969115,16.454576054478252
Ngororero,Muhororo,-1.8678,29.6789,Clay,Tea,2021,C,1.591506538101172,2391.3100491698924,5.403233413612393,3.8401085010153917,0.311776679254043,43.928938243217694,156.9456572071575,19.12568541810863,16.031374647280973,23.088041722085805,1709.2838211839476,151,83.58045055357873,0,0.0,1,1,3.9777283752978567,3.1018160777743478
Musanze,Kimonyi,-1.5194,29.5836,Sandy clay,Irish Potato,2021,B,2.650650895793485,2727.178828945547,5.895592068467218,3.1635703931127943,0.33703354958439674,19.418127988136593,176.69427459733728,19.597070618695685,15.81642654802921,24.336716782579668,2153.688177909623,200,74.18070970392961,1,234.92061488446004,1,0,3.209539113791656,17.924886020347607
Kicukiro,Niboye,-1.9872,30.1097,Clay,Rice,2021,B,1.8816679795393736,1978.9517024646257,5.921924861906633,3.343963459015818,0.28984549578819535,32.06546991448783,195.39552740890437,21.355207962321526,15.441632355211187,26.49522111871012,959.4680748957014,114,61.516212944309075,1,208.88520247724867,0,1,9.372668402225207,9.456139423438264
Karongi,Gashari,-2.0678,29.3456,Sandy clay,Tea,2021,A,6.376240853456763,2365.795657010865,5.7896624010721265,3.165526720353543,0.26735552037510635,32.85279600349668,166.77292815532738,20.367577936928704,15.557290553866064,23.551664297652344,1758.4156552215788,164,71.52351726197314,1,176.8559728277417,1,0,3.8388141251646166,3.438808578819132
Kamonyi,Rugarika,-2.0456,29.7789,Sandy clay,Sorghum,2021,B,6.812516984922096,2252.3269090386784,6.606455463432534,2.4315212468882925,0.28725548957631436,20.777593160731374,103.25691058514008,20.363746704030103,16.227186232446137,27.78644990705457,1308.277294934474,113,68.6658531647267,1,150.40738154552338,0,1,7.01178787843573,3.1738202841484817
Rutsiro,Boneza,-1.9234,29.4567,Clay,Banana,2021,C,0.1447743167511326,2823.0226127370142,5.7029998677737455,2.2737465592724164,0.21573786884973983,24.096704725983056,138.1513753095084,17.273162485276536,13.084546451041934,25.115375339811393,2085.2218492481848,190,80.38911463298379,1,260.30397709715646,1,1,7.308069519544753,31.928102970090016
Rusizi,Gikundamvura,-2.6234,29.0789,Clay loam,Sweet Potato,2021,B,8.093355824349878,3051.6354384085303,6.329909813220726,4.340217791228126,0.4434094867622048,50.74046074467493,198.4767162555244,15.750582183536089,12.086087872641707,22.81408977876337,2200.0,200,78.82635314960962,1,187.1639409089416,1,1,7.962641754112492,15.075657564492932
Gakenke,Mugunga,-1.7311,29.8775,Clay,Cassava,2021,B,3.370267150885194,2555.258689912496,5.016850740923467,2.305345566051705,0.2161470655956908,25.56513044106885,100.28004389014112,21.470175430036367,16.646210871170084,28.54501435800381,1886.422611428193,174,68.29016811086419,1,77.56279146774784,0,1,3.719516810946966,18.4441115480397
Ruhango,Ruhango,-2.2678,29.7789,Clay,Maize,2021,C,4.180929355222925,1947.8529170994534,5.4210517230396915,2.936935167072858,0.2967504949441704,31.667025033666174,113.03385786997231,24.950244162604555,19.966008305462484,30.821284238296826,1472.7824994262837,161,60.89433285938051,1,138.44085375365722,1,1,3.0195975387224965,4.253736274643122
Karongi,Bwishyura,-2.0789,29.3453,Sandy clay,Sweet Potato,2021,C,1.0973863138637296,2992.8870383478825,5.82362934958497,1.9278624825853437,0.1728118411299491,16.460952640764734,66.06953048402092,18.55049174391947,12.850836618671277,22.296229115111874,2200.0,200,78.22872999600492,1,231.59459520070527,0,1,9.50656381324591,11.821623834798036
Rubavu,Rugerero,-1.7231,29.2453,Sandy clay,Rice,2021,B,4.215511360812357,2719.149242719767,6.881647956696591,2.862241801195367,0.3184878399697044,30.152160588659513,166.23385504036793,17.2962455494905,12.708718261513738,21.206013904531055,2200.0,200,84.11564409582003,1,288.17219416094395,1,0,1.3497855604500866,7.473503358527667
Nyamasheke,Ruharambuga,-2.3789,29.1567,Sandy loam,Coffee,2021,A,5.998816626337048,3134.1743093691716,6.304507344898504,2.4843459327803705,0.28008549409412203,12.476677130082175,76.0741641125132,14.983680287167875,10.022599152649283,21.95410132197315,2200.0,200,81.43237594440988,1,92.67108495175903,1,1,6.910753748945766,1.9325790577957611
Kayonza,Mukarange,-1.8367,30.505,Sandy loam,Irish Potato,2021,C,3.2937049535273406,1592.1722330704872,6.030968382459622,1.672549177672732,0.19321574251834586,10.821064631873387,110.48482529318983,21.30759285957934,16.316718741824445,26.31085360358515,782.0935619201124,63,62.46462865641544,1,229.60734108342749,1,0,3.6803687256762485,18.20923693992041
Gisagara,Musha,-2.4789,29.8345,Clay loam,Maize,2021,C,0.4540414307496017,2369.122716531097,6.120979226542907,2.745741581295798,0.30546458528332926,20.0511317695003,174.27498187987925,17.700188991822976,12.07708893579751,21.964954612499376,1717.6619064475676,152,76.78019490973121,1,120.5400723381108,1,1,4.809924855962708,3.803447142227098
Nyagatare,Rukomo,-1.4672,30.4775,Clay,Beans,2021,A,1.5760670371813534,1745.1154879180976,5.48222435427012,3.3641686371510993,0.2745766062399046,20.561911555920073,234.8828534276619,20.274057558591295,15.498334183504403,24.90055098075232,1159.4413845602942,123,78.34446803629444,1,265.50183290696316,1,1,7.255804941265367,2.3733782211141397
Ruhango,Bweramana,-2.2234,29.7567,Clay loam,Vegetables,2021,B,4.738040212066149,2101.3335980124125,6.173071079403691,2.592439049931122,0.2902560530558175,21.422585448672326,129.29782448601594,17.512775822901784,12.94223595177024,23.900099703253957,1935.5886787928177,200,81.35707243682512,1,297.2632424390593,1,1,5.2829759326941375,18.56400455253532
Huye,Kigoma,-2.5845,29.7432,Sandy clay,Banana,2021,A,7.8290915004502715,2423.794396755084,6.743953910277891,2.0551481909223086,0.22891057287615574,18.235658355241195,132.18775519886304,17.202660199520714,13.526966163385934,21.09991780372219,1819.1245976435034,200,71.51062027047882,1,117.54373419443269,0,1,4.096559049517872,27.64818267930734
Musanze,Remera,-1.5972,29.5561,Clay loam,Tea,2021,A,8.540690981765945,2481.2120674612274,5.607509482854419,4.304740643808726,0.4902571039513514,50.73492859773716,136.08433503714622,16.676281328585198,13.51824799302601,22.182087095030738,1926.696890226083,189,82.4799305476407,1,64.46254159394161,1,1,1.2344986383896153,2.392267819816812
Gatsibo,Kabarore,-1.6925,30.4775,Sandy loam,Tea,2021,A,4.33673178963785,1648.3374389165888,6.19847146165143,3.4452252388103926,0.4127419583706995,23.751761789919453,155.48859901185122,22.234466410176015,18.436063925615148,30.218994809931353,878.008363888866,94,67.8984796960853,0,0.0,1,0,4.133965054964857,1.9232402111681344
Rusizi,Nkombo,-2.6453,29.0678,Clay loam,Sweet Potato,2021,B,6.300790294422818,3060.697657403144,5.922712902288392,4.234521596390747,0.4907875166916083,40.09025862982425,213.92965925898162,16.352564304685345,12.138115807894755,22.295865670979232,2045.4580063517044,200,78.22928110280347,1,115.72396103803399,1,0,3.5380337877673353,10.802380566467473
Gasabo,Gatsata,-1.9178,30.0672,Clay loam,Coffee,2021,B,0.7281249161336851,1885.7507462443677,5.651056176200822,4.38872319866331,0.3755652287883803,33.51067403257355,148.31383648784723,22.786398173959185,19.42455805064142,25.828093673979225,744.1861743163796,74,52.272719502871425,1,149.10497911460163,0,0,4.354073096118306,1.7516256673053274
Ruhango,Mbuye,-2.2234,29.7789,Clay loam,Rice,2021,C,1.4190845615338026,2550.185560869266,6.670675764743216,2.9478757662263284,0.3190042811670823,14.95908169648879,131.7055478656045,18.036705019712368,14.748344005457284,24.457192019236643,1720.8648401541545,178,81.11227845449906,1,151.3107305088986,0,0,5.12605016748783,6.853979813119024
Nyamasheke,Nyabitekeri,-2.3567,29.1678,Loam,Sorghum,2021,C,5.350909573789363,2902.930313110103,7.011460518279079,3.6376913231149612,0.3049871929000266,38.77192132447012,229.0795930124575,14.95599618943204,9.197130302191312,19.298863965277132,2200.0,200,76.49145839453142,1,269.9490162684184,1,1,7.370260385164063,2.7519602990108205
Nyagatare,Gatunda,-1.4478,30.45,Clay loam,Sweet Potato,2021,B,8.461320740901316,2057.760914258289,6.784081903571636,2.6727191572719295,0.214057597431865,15.764210811564677,95.86925413287656,22.800110786816035,18.944267662362684,26.26829547754325,1285.6680239546317,112,59.96558055756522,1,177.93989003439282,1,0,4.909466678824959,12.667176259494068
Nyaruguru,Busanze,-2.7234,29.6567,Sandy clay,Irish Potato,2021,A,8.577944235273346,2544.1386398283476,6.895151828613026,2.5701196298026825,0.23435005656686994,20.37908982021894,130.35583861938403,18.505498907328754,12.652480010804794,25.597080366104883,1788.7635716191842,187,70.99266778255151,1,115.1150896155703,0,1,9.449361262574941,16.317172784188955
Huye,Maraba,-2.5523,29.7442,Clay,Maize,2021,B,6.737204117945311,2673.3957544651253,6.053945874814492,3.901018408136732,0.33874962911215883,20.750296670540525,138.56225952195015,17.44448554751167,12.958025971713708,21.675772312466272,1394.9663578389006,143,69.81677464489115,1,185.07386746362886,1,0,5.541797193616,4.170652825925131
Karongi,Twumba,-2.0567,29.3678,Sandy loam,Coffee,2021,A,8.710277745896551,3170.088123781225,6.489239002147038,2.1519748782053987,0.2531782398822269,19.014904814677735,97.74619897915275,16.637526825272978,11.1385429867716,21.918294887055374,2200.0,200,83.04468599656711,0,0.0,1,1,5.911075985295435,1.864075109039291
Kayonza,Kabarondo,-1.8367,30.4775,Clay,Sorghum,2021,C,7.485674999198478,1304.1129616617598,5.693578505738552,3.523245586433397,0.3321642624221324,42.13852497677033,132.35871766840586,26.400011863307355,22.458664967076544,33.449007816053616,600.0,60,50.22342018174609,1,250.60304564137442,0,0,7.91077584202679,3.8926849869666094
Rusizi,Nkungu,-2.6567,29.0789,Sandy clay,Maize,2021,C,7.523118910559681,3223.174775098639,5.839858292945328,3.386787319939627,0.29119412735475797,28.334292078566307,114.07740469775213,14.177146665341978,10.95591032814334,20.411330604646473,2200.0,200,85.80831414424331,1,289.6709926782165,1,0,4.428186540605457,3.504729229929768
Bugesera,Nyarugenge,-2.1541,30.25,Sandy loam,Maize,2021,B,3.379215537170061,1830.2363892985684,6.881644892295067,1.9869704710583218,0.18782590210922845,20.067169180581804,82.0048630053372,21.702656553709936,17.855785496501465,27.554250939670116,1220.439316939438,133,60.2754388757385,1,177.4044834532255,0,0,3.6073164287716333,4.474499881301391
Gicumbi,Rwamiko,-1.6361,30.1275,Sandy loam,Maize,2021,C,8.087863081693511,2095.3552282682617,6.162305777767016,1.623662476831014,0.17511450212621538,11.477868304708469,84.9894197999849,19.386516684170005,15.875274726925747,22.50793249601684,1186.4616473359147,126,65.22086844902898,1,50.05228991657125,1,1,9.737299498790465,5.534650237141543
Karongi,Gitesi,-2.0789,29.3567,Loam,Sweet Potato,2021,C,5.912979967950492,2730.678184792699,6.307745502993389,3.7141121470370937,0.427720874749577,19.47443188334076,172.22935633546246,17.56512713859684,11.647873056313312,25.240944675251722,2200.0,200,81.50916574319905,1,259.243320051612,0,0,6.921880242602959,9.696120594560805
Gisagara,Mukindo,-2.4345,29.8567,Loam,Vegetables,2021,A,7.0299552789114355,2437.886317171469,6.185421077418104,4.369561715797818,0.41185555521102385,38.14249402141014,215.9510805183028,20.630258925103757,16.604419644616446,25.987157068743144,1755.089655950912,165,60.32366596562756,1,210.3615369580639,1,1,2.4381668088067716,21.02531359167376
Ngoma,Karembo,-2.1539,30.45,Clay,Tea,2021,B,0.628923896823506,1540.514986610053,6.104375512465179,2.2661385636600606,0.258252224683902,11.40188764877324,78.3376290079762,21.291146278689084,16.85366648316696,28.211395178283556,821.9216753222104,74,59.98981517522086,1,66.99505964310791,1,1,4.789913928808118,2.2992807617327253
Nyarugenge,Kigali,-1.9494,30.0588,Clay,Coffee,2021,A,1.9894652167575315,1728.3882361084154,5.279767456787434,2.376960354419444,0.24983793868975626,18.576164999512724,85.79403268585028,25.895297370476037,20.486573721200955,33.80121180757569,1079.3011723867744,110,51.06365921905035,1,138.74086529297927,0,1,6.18467982491423,1.8850166448190238
Burera,Cyeru,-1.4283,29.8775,Sandy loam,Sweet Potato,2021,C,1.269276014455944,2474.9746681301376,6.513796745670317,2.1169861536506556,0.19643075621640116,14.66335997865275,110.90943176641333,22.00537939046338,17.168333303608584,27.86969802268878,1802.9741756363355,166,69.5730810635108,1,293.2144396775672,1,0,5.029295177427121,13.042581522694148
Rulindo,Masoro,-1.6925,30.0481,Clay loam,Beans,2021,B,4.138006108116108,1821.37582508771,6.071326296181203,4.187230599529343,0.4727439728574802,37.565082475434785,227.50729458108978,22.168106430053154,17.195750085680082,30.160430729526468,1125.3024238374771,99,70.53532359353977,1,131.74279223202922,1,1,6.326749754806177,2.628160539289371
Ngororero,Ngororero,-1.8234,29.6678,Clay loam,Irish Potato,2021,A,4.220200016066592,2660.7255494733927,6.173231740491828,2.6133771946636335,0.2817604731282634,17.648890657825874,100.60439776033894,16.451032315028566,12.046138413156575,20.18243068763201,1790.092986036481,172,69.16888294690051,1,243.6227752738125,1,1,5.873212346731367,18.665845166624184
Muhanga,Rugendabari,-2.1234,29.7678,Clay,Tea,2021,C,8.555383402772852,2011.4048646140761,5.256049708176695,2.1373581458156954,0.1815327707394212,13.845839830576308,130.20415397505744,24.730085609310212,19.72721222519186,29.88412134878719,1417.5522454674838,121,58.16987619965613,1,200.56229245210815,1,1,8.805827069338138,3.561220579039871
Nyagatare,Tabagwe,-1.4867,30.4775,Sandy clay,Maize,2021,A,5.819075963799615,1364.5935849044763,6.322169693353048,2.9736149885794094,0.253435243854996,30.770422428895078,170.15872215358434,24.24228038566162,19.864248558884434,31.97692529230801,1078.7512853437663,90,65.61680121902789,1,219.11557283911517,0,1,8.71793086412656,5.375673846924415
Gicumbi,Rubaya,-1.5972,30.155,Clay,Maize,2021,C,6.814539165820608,1975.2943681365828,5.128314373894944,3.112465090824898,0.2852118266207874,17.31010858557576,178.3740136610156,21.931127582543347,16.064358599622935,29.713520336129868,1115.9208137335181,114,64.595455411833,1,161.8686020657444,1,1,1.8218237625779956,4.75934378544165
Gakenke,Muhondo,-1.6925,29.8925,Clay,Tea,2021,C,9.844732444990438,2216.871678176929,5.207802671023545,2.8972805816549636,0.28690512844370264,21.27360041430316,193.177892901001,23.419851950557533,17.62812014311706,28.92082824081129,1532.77513198286,156,62.53791569785883,0,0.0,1,0,1.6478878716436796,2.1575659586706304
Burera,Kinoni,-1.4089,29.905,Clay loam,Irish Potato,2021,B,5.523353713147327,2071.9345421972093,5.6003984295747316,4.203806957182367,0.5011611727379296,42.441761291580505,141.36804383255446,22.077860608402016,17.41166737560533,28.244348811494476,1405.975184890914,131,67.01072894758757,1,161.75222681699051,1,1,5.563995155468564,19.780066990335193
Musanze,Cyuve,-1.5389,29.5561,Sandy clay,Sorghum,2021,A,1.1072759213675383,2758.8451367135117,5.995704977164427,3.153076866226456,0.29740591697450824,28.036861822795718,191.61143008043945,16.441210823629852,12.323386976252124,21.919152553967592,2089.9582230722694,200,82.56759890136006,1,150.43909621562796,0,0,5.304108831260131,2.4830505142700376
Ngororero,Ngororero,-1.8234,29.6678,Clay loam,Vegetables,2021,B,4.272291887051121,2176.6733161403226,5.90483492966402,3.716826772172265,0.4201935880127083,39.88627070132386,241.253864044907,19.108545751530283,13.29770028439496,24.89193834965586,1693.630661131728,160,69.19889250158074,1,282.2045120821805,1,1,4.234763246937026,16.71498472932766
Nyarugenge,Kanyinya,-1.9425,30.0234,Sandy clay,Maize,2021,C,8.449170430512307,2017.7607187399071,6.935441299538939,1.8841739832986952,0.20153337947355765,18.037214236892876,64.88019557884707,18.901582616513547,14.193250265391516,23.916448267432514,1244.8484801355178,125,63.47115492245038,1,129.67316804452307,1,1,7.039009512859173,5.025489285021913
Musanze,Nkotsi,-1.5778,29.5836,Clay,Vegetables,2021,B,4.729891825723506,2411.1425677940847,5.943191773870409,2.1425220018101974,0.25399027471323177,13.252969938257607,147.64405104116918,19.387196907408068,14.519632163111508,26.59248621486056,1858.3513838172373,181,77.71057355583969,1,254.61868726200225,1,1,2.3393110064157145,17.33169908335497
Rwamagana,Rweru,-1.9894,30.3775,Sandy clay,Maize,2021,C,0.9392331698254954,1769.1995420304688,5.793419160582848,2.072344606418333,0.2234529421349455,10.923907306262905,107.99254842747793,20.502500341067503,15.490049421308104,27.966019853636666,1169.8109417131911,98,71.58260410733037,0,0.0,1,0,8.903055866863347,3.4863814978868675
Nyamagabe,Buruhukiro,-2.4234,29.5567,Sandy loam,Rice,2021,A,9.907550912751109,2719.3959202744927,5.808493697138539,2.851896879449316,0.29864678668264466,21.413225806800824,170.59741018765214,17.386179997601147,12.17347554567759,24.372790739920966,1919.3592294116156,192,76.85623442717309,0,0.0,0,0,2.33091063158183,4.273753580993211
Rubavu,Kanama,-1.7234,29.2567,Clay,Cassava,2021,A,7.931703969542827,2835.8579067386872,5.2413114110757375,2.0102033084714974,0.18784708099601485,13.51115387700655,134.9569333392842,17.905028197195616,13.341491772227437,23.448026264906616,1749.039462392254,186,72.61340290481843,1,236.63637771393562,1,0,6.532280674951487,20.437531119453972
Burera,Kinyababa,-1.4672,29.85,Sandy clay,Sorghum,2021,A,7.552062158872922,2248.3060968893415,6.112533414010891,2.158581326957414,0.201725757469681,23.557008322823968,116.01985823509463,17.39473803401036,12.473647351127758,22.214952765675996,1517.730151646472,137,72.12324702173946,1,200.4507492760122,0,1,8.93904550188726,3.375041484377454
Kamonyi,Karama,-2.0456,29.7678,Sandy clay,Maize,2021,C,9.91667360933201,2675.231799898137,5.893618832304416,1.9257515139567059,0.16121840715921937,20.9003357759511,88.74143190029929,19.253556876001,15.316088126590547,24.75374575486994,1628.7693972340628,151,82.15791784712549,1,221.10118660511824,1,1,4.973899942385705,5.132199247142892
Rwamagana,Gahengeri,-1.9506,30.3775,Sandy clay,Maize,2021,B,0.9541284133562217,1715.2787265738996,5.698571550984163,2.699513479373469,0.2532598123488838,31.643558956608207,123.11823370314397,22.498704731894268,18.532771303938844,27.72365335576413,1129.481140553353,100,66.21539042362025,1,80.72994667323053,1,1,7.49311576691786,6.226753637194056
Rubavu,Nyakiriba,-1.6845,29.2567,Loam,Sweet Potato,2021,A,3.7522458699517207,2768.097561340848,6.308432429953937,4.569568051733328,0.4527874894282438,34.658183731802964,173.9633985254861,16.235974748444768,11.096286718779202,23.3954779388978,2200.0,200,81.56775707203327,1,153.2594344315716,1,1,5.5140658166852035,10.863420239866228
Nyaruguru,Busanze,-2.7234,29.6567,Sandy clay,Maize,2021,A,8.8466400889194,2708.365209588343,6.000200983660801,3.749511680958453,0.3459033914181205,40.25017939452635,194.84940322558845,18.276193717449157,14.816717065031245,24.76977475448291,1578.298913450311,174,77.1627180262706,0,0.0,0,0,8.258990295416336,3.3530287475521416
Rwamagana,Munyiginya,-1.9311,30.405,Sandy loam,Banana,2021,A,2.2151280581616737,1969.8393260472521,6.055332086877973,2.1286024114668525,0.22946200661536845,18.839017462280722,142.2602453828062,20.092541005300514,16.72718836475022,27.20498857044404,1241.404496359672,123,57.284870653003175,1,171.57391513867083,0,1,9.801452906239627,34.70149377530289
Nyamagabe,Mbazi,-2.4678,29.5789,Clay loam,Coffee,2021,B,7.532055176228993,2861.0315228562267,6.7816347493511016,3.3145656399466263,0.3175956534120625,35.95472879358848,159.5308578274666,16.907328628333282,12.30705829329339,21.942394459076574,1737.99632168158,162,75.24661047537963,0,0.0,1,0,6.292094928761694,1.729499441150922
Bugesera,Sake,-2.1347,30.2225,Clay loam,Banana,2021,A,5.408246790997112,2097.8465688303318,6.718976475710251,3.1060798674975514,0.28936755989831664,23.79790393454573,125.25408651632694,19.68324448986956,15.903065923141298,24.014527209799088,1269.906018392161,124,62.240380194919204,1,178.45304268441936,1,0,7.823957322866873,34.51839938670269
Ruhango,Mbuye,-2.2234,29.7789,Clay loam,Maize,2021,A,6.538575361713539,2138.997758180701,6.639532382702672,3.1974166687196077,0.2745739821385833,34.6624126555902,128.37387151633226,21.079479069192463,15.441499612414443,28.565029593853072,1583.0691350136747,148,76.69161182534165,1,61.016599666272775,1,1,9.248046521488233,5.204811895966882
Nyanza,Mukingo,-2.3853,29.7231,Clay loam,Banana,2021,C,0.7328585775842776,2604.0763406427327,5.569491888326612,4.486119236958768,0.36405728668141824,39.07697143837703,284.70077069237885,15.228078529666185,11.381170500871647,18.485691312838124,1796.6335748417093,191,87.20991323498265,1,59.87895124078217,1,0,9.673898233879864,32.601002391313926
Rusizi,Bweyeye,-2.6789,29.0678,Sandy loam,Irish Potato,2021,C,4.848574226751485,3201.9119600443555,5.81934403938651,1.871895142534449,0.15949064768879992,10.661238691564886,79.36981791456203,17.330228190649464,12.949642397493985,21.892435305797967,2200.0,200,81.33231270763308,1,264.7605962477821,1,0,7.906016420978355,19.826614890456966
Bugesera,Ruhuha,-2.1733,30.25,Sandy clay,Maize,2021,B,8.513080678116125,1942.3723056855924,6.0496454206781145,3.75322663915363,0.33186049847823096,43.94089856547112,166.9661225611897,19.627698305630645,15.064103961358786,23.65976540735906,1072.5862550071286,115,64.79252583548043,1,199.75434836069311,1,1,4.27663456266904,5.900246191161967
Nyaruguru,Nyabimata,-2.7678,29.6789,Clay,Irish Potato,2021,A,8.982405557979174,2400.9443976794037,5.6599236248908,2.116162079520797,0.20296810407940508,22.56968332186839,79.30038862674715,17.716137715929815,13.487990821701796,23.48467642421455,1756.9902128015099,175,83.4984569277815,1,195.75397037293752,0,1,0.8557100272724665,12.659956544676831
Nyamagabe,Rugano,-2.4456,29.5678,Clay,Irish Potato,2021,C,6.382865134912098,2408.4818674550274,5.303158146600251,3.5023126265287265,0.4102590446173043,24.745708736216898,219.5668922650165,17.405389970762414,13.103289755717157,23.856254603979018,1582.2843556326775,154,72.51218419879783,1,125.9756391668266,1,0,7.22176449378026,15.856206326610794
Kamonyi,Runda,-2.0234,29.7678,Clay loam,Cassava,2021,B,8.994776384885935,2386.551581379139,6.664090699392407,2.6365905729936805,0.3042817508944195,18.34863913569531,85.60613383339982,19.25589131098738,15.423206896366043,25.348371092721894,1592.6514110415715,163,80.12363430265053,1,295.1791678020965,1,0,6.966090824353563,19.626234789852074
Rubavu,Kanzenze,-1.6956,29.2678,Sandy loam,Banana,2021,A,4.132787358408749,2342.4279842704245,6.7493297375183054,2.688946955345547,0.26230140957425213,17.905942939210224,113.73309977722957,19.010675100387385,14.168005700817355,25.85523004166731,1699.315856211747,161,76.63908988664384,0,0.0,1,1,2.6273899600348747,32.484168046345204
Kirehe,Mushikiri,-2.2117,30.705,Clay loam,Banana,2021,B,3.9798278790894384,1450.6791661737552,6.708251958464063,4.010561335570176,0.3660682211750431,23.423904903781917,280.5375478917866,22.564304840308612,16.975957700610078,29.66232423161768,865.1217388090852,101,72.02729862566687,1,245.75874771064815,1,1,5.374535300955601,38.88110179683065
Rutsiro,Nyabirasi,-1.9234,29.4678,Clay,Beans,2021,B,5.977298793676597,2462.34024153504,6.419928337962,2.7296367977703473,0.32349627342412146,25.539112256627867,180.293013906599,21.101990601362292,17.63995226403024,25.216838887086773,1691.3000781848502,149,70.83389094664666,1,284.66725312279846,1,1,4.547841363618681,2.2015072840008303
Ngororero,Kageyo,-1.8789,29.6678,Sandy loam,Beans,2021,C,1.5292118470572993,2252.810524795559,6.552301669552295,3.05349852864227,0.31634091137213005,31.42812022125063,112.29366960378852,22.226933191246744,17.558483533435073,27.503509348895086,1532.3673760850527,145,69.78462473936725,1,117.29233311283278,0,1,8.306746075999621,2.393930979862292
Nyamagabe,Musange,-2.4234,29.5678,Sandy clay,Banana,2021,B,4.037482108442354,2389.8681614835605,5.78870019753424,2.465963802546584,0.21050990291227772,22.560976389021974,105.36381561720842,19.0680594504176,15.43398060773045,25.191404777411663,2029.6170634779826,200,78.45849682812101,1,297.65509578589945,1,1,3.0061318654679234,37.943624424511576
Gatsibo,Kabarore,-1.6925,30.4775,Sandy loam,Sweet Potato,2021,A,9.266186034137334,1617.2747573000174,6.229144327451346,1.5395693193366222,0.13491074023347097,14.771841394718376,62.31966615638983,22.558945268859596,18.70129158424447,29.196573468232547,756.9239258395908,60,61.92199681390931,1,149.27333938649127,1,0,3.846937787501604,11.23355116148609
Kamonyi,Rukoma,-2.0789,29.7567,Sandy loam,Maize,2021,A,5.520637226814742,2729.0357607945302,6.986388071775001,3.0290769211501316,0.2590775520079882,19.007670462745136,174.29072298803362,15.407642528028445,9.478934492595025,22.200349410019037,1644.8583497927618,173,81.14211602673356,1,186.5750706905851,1,1,8.104951694744077,3.9166359658583705
Ngororero,Kabaya,-1.8678,29.6567,Clay,Vegetables,2021,B,9.785008505732538,2653.107464459234,5.248025447750649,2.1125450655821534,0.17318474480863347,22.863825946654522,143.31947433257673,19.95228407487051,15.694463008498737,27.798935649127294,1834.7715005355594,178,64.91881856509382,1,246.11497500386957,1,1,5.377583899722957,20.79294245384041
Gatsibo,Rwimbogo,-1.7506,30.4775,Sandy clay,Coffee,2021,C,6.244791222201208,1676.5532513296969,5.86053411855457,2.5974641672489556,0.2741374414435903,14.177967930184867,113.33897090562033,22.30894133935222,19.304383073019274,28.767208545444305,786.733719054804,81,68.72184016444109,1,168.46197987300593,1,1,6.323201614462014,1.9539752152927934
Gicumbi,Rukomo,-1.6167,30.1,Sandy loam,Banana,2021,B,4.681103779729117,2134.028554517028,6.220295241312213,2.506807139752085,0.2896757570373413,28.925863962091746,162.34744434361556,18.53932091652808,14.478747323694298,22.159680144619944,1585.2861152866842,169,76.908505514942,1,115.33749033322445,1,1,5.712163854283848,34.985240360684905
Gakenke,Kivuruga,-1.6925,29.905,Sandy loam,Banana,2021,C,9.181970834847178,2531.1540262333647,6.384677715713975,2.589011101062501,0.2408741734332051,25.85110306737613,115.36812051356858,17.558151887040758,12.83042867915481,25.40415820070471,1640.9106308155613,156,74.94398475772645,1,114.45633929055968,1,1,4.5991897752473205,30.99174266942366
Kayonza,Murama,-1.8172,30.4775,Clay loam,Coffee,2021,C,9.565058049728634,1925.49150007828,5.8940229986141395,3.1542112540501557,0.25875869059943035,30.514056993850993,197.20948104224072,20.631616097996577,17.247738638178113,28.258125181921017,1185.8750347229764,124,68.70090247975685,1,270.41423823740286,0,0,2.906222681704277,1.3881332977917331
Nyagatare,Katabagemu,-1.4283,30.45,Clay,Maize,2021,A,1.1144424205957926,1607.7801579519569,5.142005585653508,3.2885683734908673,0.3699030345712933,26.8636461471706,222.05094224584835,21.63542968441655,18.164478515762124,24.644551960104746,762.4148122600332,74,61.97241785408781,1,220.64965734744393,1,1,7.263722618596289,6.097226374473342
Gicumbi,Mukarange,-1.5778,30.1,Sandy clay,Maize,2021,C,2.7820616770476017,2541.6907044236987,5.934552363872752,2.019256146711489,0.22345038325860186,13.1271507494893,140.94908774111326,17.247785761979447,13.874475214265784,22.714565003711478,1541.0693393073655,148,80.57622305656326,1,299.1135781642232,1,1,2.070178189401819,4.438039826320565
