date,location,latitude,longitude,elevation_m,temp_min_c,temp_max_c,temp_avg_c,humidity_pct,rainfall_mm,wind_speed_kmh,sunshine_hours,month,day,day_of_year,year,is_rainy_season,temp_avg_lag1,rainfall_lag1,humidity_lag1,temp_avg_lag3,rainfall_lag3,humidity_lag3,temp_avg_lag7,rainfall_lag7,humidity_lag7,temp_avg_rolling7,rainfall_rolling7,humidity_rolling7,loc_Bugesera,loc_Burera,loc_Gakenke,loc_Gasabo,loc_Gatsibo,loc_Gicumbi,loc_Gisagara,loc_Huye,loc_Kamonyi,loc_Karongi,loc_Kayonza,loc_Kicukiro,loc_Kirehe,loc_Muhanga,loc_Musanze,loc_Ngoma,loc_Ngororero,loc_Nyabihu,loc_Nyagatare,loc_Nyamagabe,loc_Nyamasheke,loc_Nyanza,loc_Nyarugenge,loc_Nyaruguru,loc_Rubavu,loc_Ruhango,loc_Rulindo,loc_Rusizi,loc_Rutsiro,loc_Rwamagana
2022-03-07,Nyabihu,-1.65,29.5,1900,-3.7,16.3,6.3,84.35,43.3,3.3,3.7,3,7,66,2022,1,6.4,30.6,83.9,6.0,28.9,85.1,5.4,0.0,64.0,6.585714285714286,23.414285714285715,81.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-08,Nyabihu,-1.65,29.5,1900,-5.7,12.9,3.6,84.8,48.4,5.3,3.9,3,8,67,2022,1,6.3,43.3,84.35,6.5,11.6,84.1,6.8,0.0,69.0,6.128571428571428,30.32857142857143,83.30714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-09,Nyabihu,-1.65,29.5,1900,-4.4,13.7,4.7,88.1,17.4,1.5,4.4,3,9,68,2022,1,3.6,48.4,84.8,6.4,30.6,83.9,7.6,21.0,79.2,5.714285714285714,29.814285714285713,84.57857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-10,Nyabihu,-1.65,29.5,1900,-4.3,13.6,4.6,89.2,23.0,1.5,3.8,3,10,69,2022,1,4.7,17.4,88.1,6.3,43.3,84.35,6.5,28.5,81.7,5.442857142857143,29.02857142857143,85.64999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-11,Nyabihu,-1.65,29.5,1900,-3.5,12.8,4.6,89.2,15.3,1.7,5.1,3,11,70,2022,1,4.6,23.0,89.2,3.6,48.4,84.8,6.0,28.9,85.1,5.242857142857143,27.085714285714285,86.2357142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-12,Nyabihu,-1.65,29.5,1900,-5.6,12.4,3.4,88.4,20.2,1.6,2.3,3,12,71,2022,1,4.6,15.3,89.2,4.7,17.4,88.1,6.5,11.6,84.1,4.8,28.314285714285713,86.85000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-13,Nyabihu,-1.65,29.5,1900,-3.0,14.4,5.7,81.7,54.1,1.6,5.9,3,13,72,2022,1,3.4,20.2,88.4,4.6,23.0,89.2,6.4,30.6,83.9,4.7,31.67142857142857,86.53571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-14,Nyabihu,-1.65,29.5,1900,-4.2,16.0,5.9,83.2,91.2,4.3,2.3,3,14,73,2022,1,5.7,54.1,81.7,4.6,15.3,89.2,6.3,43.3,84.35,4.642857142857143,38.51428571428572,86.37142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-15,Nyabihu,-1.65,29.5,1900,-3.5,13.2,4.9,84.6,30.3,1.1,3.2,3,15,74,2022,1,5.9,91.2,83.2,3.4,20.2,88.4,3.6,48.4,84.8,4.828571428571428,35.92857142857143,86.34285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-16,Nyabihu,-1.65,29.5,1900,-3.3,13.7,5.2,83.8,0.0,1.7,11.1,3,16,75,2022,1,4.9,30.3,84.6,5.7,54.1,81.7,4.7,17.4,88.1,4.8999999999999995,33.44285714285714,85.72857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-17,Nyabihu,-1.65,29.5,1900,-4.6,14.9,5.2,85.2,21.0,4.5,5.6,3,17,76,2022,1,5.2,0.0,83.8,5.9,91.2,83.2,4.6,23.0,89.2,4.985714285714286,33.15714285714286,85.15714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-18,Nyabihu,-1.65,29.5,1900,-2.8,15.6,6.4,87.3,0.0,3.1,11.4,3,18,77,2022,1,5.2,21.0,85.2,4.9,30.3,84.6,4.6,15.3,89.2,5.242857142857143,30.97142857142857,84.88571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-19,Nyabihu,-1.65,29.5,1900,-3.0,13.6,5.3,92.2,0.0,1.7,10.1,3,19,78,2022,1,6.4,0.0,87.3,5.2,0.0,83.8,3.4,20.2,88.4,5.514285714285714,28.08571428571429,85.42857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-20,Nyabihu,-1.65,29.5,1900,-2.4,14.9,6.3,89.6,67.1,2.4,1.6,3,20,79,2022,1,5.3,0.0,92.2,5.2,21.0,85.2,5.7,54.1,81.7,5.6000000000000005,29.94285714285714,86.55714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-21,Nyabihu,-1.65,29.5,1900,-3.2,14.7,5.7,91.6,44.5,4.8,4.4,3,21,80,2022,1,6.3,67.1,89.6,6.4,0.0,87.3,5.9,91.2,83.2,5.571428571428571,23.27142857142857,87.75714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-22,Nyabihu,-1.65,29.5,1900,-3.3,14.7,5.7,89.8,54.6,3.1,2.9,3,22,81,2022,1,5.7,44.5,91.6,5.3,0.0,92.2,4.9,30.3,84.6,5.685714285714286,26.74285714285714,88.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-23,Nyabihu,-1.65,29.5,1900,-1.7,15.8,7.1,92.1,0.0,2.5,11.2,3,23,82,2022,1,5.7,54.6,89.8,6.3,67.1,89.6,5.2,0.0,83.8,5.957142857142857,26.74285714285714,89.68571428571428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-24,Nyabihu,-1.65,29.5,1900,-2.1,15.3,6.6,88.8,26.6,4.1,3.5,3,24,83,2022,1,7.1,0.0,92.1,5.7,44.5,91.6,5.2,21.0,85.2,6.157142857142857,27.54285714285714,90.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-25,Nyabihu,-1.65,29.5,1900,-4.7,14.5,4.9,86.6,15.1,6.7,1.3,3,25,84,2022,1,6.6,26.6,88.8,5.7,54.6,89.8,6.4,0.0,87.3,5.942857142857142,29.699999999999996,90.10000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-26,Nyabihu,-1.65,29.5,1900,-3.3,13.5,5.1,84.0,56.5,2.3,4.4,3,26,85,2022,1,4.9,15.1,86.6,7.1,0.0,92.1,5.3,0.0,92.2,5.914285714285714,37.771428571428565,88.92857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-27,Nyabihu,-1.65,29.5,1900,-4.5,12.9,4.2,84.1,11.2,1.6,1.6,3,27,86,2022,1,5.1,56.5,84.0,6.6,26.6,88.8,6.3,67.1,89.6,5.614285714285714,29.78571428571429,88.14285714285712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-28,Nyabihu,-1.65,29.5,1900,-3.7,13.4,4.9,85.85,39.0,6.7,6.4,3,28,87,2022,1,4.2,11.2,84.1,4.9,15.1,86.6,5.7,44.5,91.6,5.5,29.0,87.32142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-29,Nyabihu,-1.65,29.5,1900,-5.3,13.7,4.2,87.6,64.5,1.1,3.5,3,29,88,2022,1,4.9,39.0,85.85,5.1,56.5,84.0,5.7,54.6,89.8,5.285714285714286,30.41428571428571,87.00714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-30,Nyabihu,-1.65,29.5,1900,-5.5,13.2,3.9,87.8,43.2,2.7,2.8,3,30,89,2022,1,4.2,64.5,87.6,4.2,11.2,84.1,7.1,0.0,92.1,4.828571428571428,36.58571428571429,86.39285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-31,Nyabihu,-1.65,29.5,1900,-3.8,14.1,5.1,88.7,29.9,5.4,3.5,3,31,90,2022,1,3.9,43.2,87.8,4.9,39.0,85.85,6.6,26.6,88.8,4.614285714285714,37.05714285714286,86.37857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-01,Nyabihu,-1.65,29.5,1900,-5.5,13.7,4.1,87.5,70.0,4.8,5.7,4,1,91,2022,1,5.1,29.9,88.7,4.2,64.5,87.6,4.9,15.1,86.6,4.5,44.9,86.50714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-02,Nyabihu,-1.65,29.5,1900,-5.5,12.2,3.4,87.5,0.0,6.8,10.7,4,2,92,2022,1,4.1,70.0,87.5,3.9,43.2,87.8,5.1,56.5,84.0,4.257142857142857,36.82857142857143,87.00714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-03,Nyabihu,-1.65,29.5,1900,-5.8,11.7,2.9,86.5,25.6,13.0,3.7,4,3,93,2022,1,3.4,0.0,87.5,5.1,29.9,88.7,4.2,11.2,84.1,4.071428571428571,38.885714285714286,87.35000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-04,Nyabihu,-1.65,29.5,1900,-6.1,11.8,2.9,86.8,0.0,3.0,3.25,4,4,94,2022,1,2.9,25.6,86.5,4.1,70.0,87.5,4.9,39.0,85.85,3.7857142857142856,33.31428571428571,87.48571428571428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-05,Nyabihu,-1.65,29.5,1900,-5.7,13.1,3.7,88.1,32.8,6.7,2.8,4,5,95,2022,1,2.9,0.0,86.8,3.4,0.0,87.5,4.2,64.5,87.6,3.714285714285714,28.785714285714285,87.55714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-06,Nyabihu,-1.65,29.5,1900,-5.8,11.4,2.8,85.2,7.8,0.2,6.8,4,6,96,2022,1,3.7,32.8,88.1,2.9,25.6,86.5,3.9,43.2,87.8,3.557142857142857,23.728571428571428,87.1857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-07,Nyabihu,-1.65,29.5,1900,-6.2,12.3,3.1,88.6,48.6,5.4,2.5,4,7,97,2022,1,2.8,7.8,85.2,2.9,0.0,86.8,5.1,29.9,88.7,3.2714285714285714,26.400000000000002,87.17142857142856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-08,Nyabihu,-1.65,29.5,1900,-6.4,13.5,3.5,87.3,33.8,5.0,5.1,4,8,98,2022,1,3.1,48.6,88.6,3.7,32.8,88.1,4.1,70.0,87.5,3.185714285714286,21.228571428571428,87.14285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-09,Nyabihu,-1.65,29.5,1900,-4.7,11.3,3.3,85.8,54.4,2.3,3.3,4,9,99,2022,1,3.5,33.8,87.3,2.8,7.8,85.2,3.4,0.0,87.5,3.1714285714285717,29.0,86.89999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-10,Nyabihu,-1.65,29.5,1900,-5.5,12.6,3.6,86.8,31.9,2.0,3.6,4,10,100,2022,1,3.3,54.4,85.8,3.1,48.6,88.6,2.9,25.6,86.5,3.2714285714285714,29.900000000000002,86.94285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-11,Nyabihu,-1.65,29.5,1900,-4.9,11.5,3.3,84.2,44.0,1.8,5.1,4,11,101,2022,1,3.6,31.9,86.8,3.5,33.8,87.3,2.9,0.0,86.8,3.3285714285714287,36.18571428571429,86.57142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-12,Nyabihu,-1.65,29.5,1900,-4.6,13.7,4.6,86.0,18.1,1.6,3.3,4,12,102,2022,1,3.3,44.0,84.2,3.3,54.4,85.8,3.7,32.8,88.1,3.4571428571428577,34.08571428571428,86.27142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-13,Nyabihu,-1.65,29.5,1900,-3.9,14.0,5.1,87.1,18.0,4.3,3.2,4,13,103,2022,1,4.6,18.1,86.0,3.6,31.9,86.8,2.8,7.8,85.2,3.7857142857142856,35.542857142857144,86.54285714285713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-14,Nyabihu,-1.65,29.5,1900,-5.8,13.7,4.0,88.3,0.0,1.0,11.0,4,14,104,2022,1,5.1,18.0,87.1,3.3,44.0,84.2,3.1,48.6,88.6,3.914285714285714,28.599999999999998,86.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-15,Nyabihu,-1.65,29.5,1900,-4.1,13.0,4.5,89.1,0.0,6.7,10.8,4,15,105,2022,1,4.0,0.0,88.3,4.6,18.1,86.0,3.5,33.8,87.3,4.057142857142857,23.771428571428572,86.75714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-16,Nyabihu,-1.65,29.5,1900,-3.8,14.2,5.2,88.8,25.1,2.5,2.2,4,16,106,2022,1,4.5,0.0,89.1,5.1,18.0,87.1,3.3,54.4,85.8,4.328571428571428,19.585714285714285,87.18571428571428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-17,Nyabihu,-1.65,29.5,1900,-2.8,14.6,5.9,90.0,0.0,1.3,10.4,4,17,107,2022,1,5.2,25.1,88.8,4.0,0.0,88.3,3.6,31.9,86.8,4.6571428571428575,15.028571428571428,87.64285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-18,Nyabihu,-1.65,29.5,1900,-4.7,15.1,5.2,90.45,0.0,4.0,12.3,4,18,108,2022,1,5.9,0.0,90.0,4.5,0.0,89.1,3.3,44.0,84.2,4.928571428571429,8.742857142857144,88.53571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-19,Nyabihu,-1.65,29.5,1900,-2.7,13.3,5.3,90.9,0.0,2.4,10.6,4,19,109,2022,1,5.2,0.0,90.45,5.2,25.1,88.8,4.6,18.1,86.0,5.028571428571428,6.1571428571428575,89.23571428571428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-20,Nyabihu,-1.65,29.5,1900,-2.9,13.1,5.1,88.6,21.2,4.3,5.5,4,20,110,2022,1,5.3,0.0,90.9,5.9,0.0,90.0,5.1,18.0,87.1,5.028571428571429,6.614285714285714,89.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-21,Nyabihu,-1.65,29.5,1900,-2.9,15.6,6.3,90.1,45.7,1.6,3.9,4,21,111,2022,1,5.1,21.2,88.6,5.2,0.0,90.45,4.0,0.0,88.3,5.357142857142857,13.142857142857142,89.70714285714287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-22,Nyabihu,-1.65,29.5,1900,-5.2,13.9,4.4,85.7,0.0,4.3,8.4,4,22,112,2022,1,6.3,45.7,90.1,5.3,0.0,90.9,4.5,0.0,89.1,5.3428571428571425,13.142857142857142,89.22142857142856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-23,Nyabihu,-1.65,29.5,1900,-4.2,14.4,5.1,86.6,0.0,8.7,11.0,4,23,113,2022,1,4.4,0.0,85.7,5.1,21.2,88.6,5.2,25.1,88.8,5.328571428571428,9.557142857142859,88.90714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-24,Nyabihu,-1.65,29.5,1900,-5.3,13.5,4.1,85.9,34.8,3.2,3.1,4,24,114,2022,1,5.1,0.0,86.6,6.3,45.7,90.1,5.9,0.0,90.0,5.071428571428571,14.528571428571428,88.32142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-25,Nyabihu,-1.65,29.5,1900,-4.2,12.7,4.3,85.2,52.1,2.8,2.1,4,25,115,2022,1,4.1,34.8,85.9,4.4,0.0,85.7,5.2,0.0,90.45,4.942857142857143,21.971428571428568,87.57142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-26,Nyabihu,-1.65,29.5,1900,-3.4,13.9,5.3,82.7,14.8,1.2,2.8,4,26,116,2022,1,4.3,52.1,85.2,5.1,0.0,86.6,5.3,0.0,90.9,4.942857142857142,24.085714285714285,86.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-27,Nyabihu,-1.65,29.5,1900,-4.4,12.3,3.9,82.7,32.8,3.9,4.5,4,27,117,2022,1,5.3,14.8,82.7,4.1,34.8,85.9,5.1,21.2,88.6,4.771428571428571,25.74285714285714,85.55714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-28,Nyabihu,-1.65,29.5,1900,-5.0,12.9,4.0,87.6,0.0,7.9,10.1,4,28,118,2022,1,3.9,32.8,82.7,4.3,52.1,85.2,6.3,45.7,90.1,4.442857142857143,19.214285714285715,85.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-29,Nyabihu,-1.65,29.5,1900,-3.7,13.6,4.9,85.5,37.0,4.2,4.6,4,29,119,2022,1,4.0,0.0,87.6,5.3,14.8,82.7,4.4,0.0,85.7,4.514285714285714,24.5,85.17142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-30,Nyabihu,-1.65,29.5,1900,-5.5,14.7,5.1,84.9,34.3,8.7,0.6,4,30,120,2022,1,4.9,37.0,85.5,3.9,32.8,82.7,5.1,0.0,86.6,4.514285714285714,29.400000000000002,84.92857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-01,Nyabihu,-1.65,29.5,1900,-4.4,14.9,5.3,89.5,0.0,3.3,9.4,5,1,121,2022,1,5.1,34.3,84.9,4.0,0.0,87.6,4.1,34.8,85.9,4.685714285714285,24.428571428571427,85.44285714285715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-02,Nyabihu,-1.65,29.5,1900,-4.4,12.2,3.9,85.7,27.2,5.0,3.5,5,2,122,2022,1,5.3,0.0,89.5,4.9,37.0,85.5,4.3,52.1,85.2,4.628571428571428,20.87142857142857,85.51428571428572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-03,Nyabihu,-1.65,29.5,1900,-6.2,12.1,3.0,84.6,18.0,2.5,4.6,5,3,123,2022,1,3.9,27.2,85.7,5.1,34.3,84.9,5.3,14.8,82.7,4.3,21.328571428571426,85.78571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-04,Nyabihu,-1.65,29.5,1900,-5.75,12.8,4.0,83.4,30.3,5.2,6.0,5,4,124,2022,1,3.0,18.0,84.6,5.3,0.0,89.5,3.9,32.8,82.7,4.314285714285715,20.97142857142857,85.88571428571427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-05,Nyabihu,-1.65,29.5,1900,-5.3,14.2,4.5,85.8,35.7,13.8,2.8,5,5,125,2022,1,4.0,30.3,83.4,3.9,27.2,85.7,4.0,0.0,87.6,4.385714285714286,26.071428571428573,85.62857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-06,Nyabihu,-1.65,29.5,1900,-5.9,11.8,3.0,84.2,32.1,8.3,3.3,5,6,126,2022,1,4.5,35.7,85.8,3.0,18.0,84.6,4.9,37.0,85.5,4.114285714285714,25.37142857142857,85.44285714285715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-07,Nyabihu,-1.65,29.5,1900,-3.9,11.9,4.4,87.7,21.1,2.9,4.4,5,7,127,2022,1,3.0,32.1,84.2,4.0,30.3,83.4,5.1,34.3,84.9,4.014285714285714,23.48571428571429,85.84285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-08,Nyabihu,-1.65,29.5,1900,-5.7,12.0,3.1,87.8,0.0,0.9,9.3,5,8,128,2022,1,4.4,21.1,87.7,4.5,35.7,85.8,5.3,0.0,89.5,3.7,23.48571428571429,85.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-09,Nyabihu,-1.65,29.5,1900,-3.9,13.1,4.6,86.7,37.6,1.9,3.8,5,9,129,2022,1,3.1,0.0,87.8,3.0,32.1,84.2,3.9,27.2,85.7,3.8,24.97142857142857,85.74285714285715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-10,Nyabihu,-1.65,29.5,1900,-3.9,12.5,4.3,84.9,35.3,5.5,3.4,5,10,130,2022,1,4.6,37.6,86.7,4.4,21.1,87.7,3.0,18.0,84.6,3.9857142857142853,27.442857142857143,85.78571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-11,Nyabihu,-1.65,29.5,1900,-3.0,14.8,5.9,88.2,24.6,6.1,0.2,5,11,131,2022,1,4.3,35.3,84.9,3.1,0.0,87.8,4.0,30.3,83.4,4.257142857142857,26.628571428571433,86.47142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-12,Nyabihu,-1.65,29.5,1900,-3.4,13.9,5.3,87.2,43.7,2.9,3.0,5,12,132,2022,1,5.9,24.6,88.2,4.6,37.6,86.7,4.5,35.7,85.8,4.371428571428571,27.771428571428572,86.67142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-13,Nyabihu,-1.65,29.5,1900,-3.3,13.0,4.8,87.9,56.0,3.5,4.9,5,13,133,2022,1,5.3,43.7,87.2,4.3,35.3,84.9,3.0,32.1,84.2,4.628571428571428,31.185714285714287,87.20000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-14,Nyabihu,-1.65,29.5,1900,-2.9,14.7,5.9,88.2,54.4,1.9,2.6,5,14,134,2022,1,4.8,56.0,87.9,5.9,24.6,88.2,4.4,21.1,87.7,4.8428571428571425,35.94285714285714,87.27142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-15,Nyabihu,-1.65,29.5,1900,-3.0,14.7,5.9,87.8,30.2,2.8,3.6,5,15,135,2022,1,5.9,54.4,88.2,5.3,43.7,87.2,3.1,0.0,87.8,5.242857142857142,40.25714285714286,87.27142857142859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-16,Nyabihu,-1.65,29.5,1900,-4.3,15.9,5.8,85.3,54.4,4.3,5.1,5,16,136,2022,1,5.9,30.2,87.8,4.8,56.0,87.9,4.6,37.6,86.7,5.414285714285714,42.65714285714286,87.07142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-17,Nyabihu,-1.65,29.5,1900,-5.2,13.1,3.9,82.9,39.5,6.0,3.7,5,17,137,2022,1,5.8,54.4,85.3,5.9,54.4,88.2,4.3,35.3,84.9,5.357142857142857,43.25714285714285,86.78571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-18,Nyabihu,-1.65,29.5,1900,-4.8,12.0,3.6,83.9,0.0,5.1,10.9,5,18,138,2022,1,3.9,39.5,82.9,5.9,30.2,87.8,5.9,24.6,88.2,5.028571428571429,39.74285714285715,86.17142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
